2.148434413166786960e+00
2.454959573420048002e+00
4.194533289477532456e+00
2.634180352535754110e+00
2.952247161614252047e+00
1.744239953260078302e+00
3.154337303730629039e+00
3.568827389713120191e+00
2.260483916975410068e+00
2.472978078922726475e+00
2.690865376348108740e+00
3.235682943184581717e+00
1.827593922237270796e+00
3.336658860524583936e+00
2.841581593726732358e+00
2.092684398062295337e+00
3.901522770794279893e+00
1.998537666456000395e+00
4.010003413788349569e+00
3.431656589146863556e+00
2.295499146604559559e+00
2.774190003606754829e+00
1.778053822171942855e+00
3.324236340526026900e+00
2.950546480932234594e+00
5.153736137736928846e+00
3.153296179222218498e+00
3.302559411765155772e+00
2.633251991027023564e+00
1.867920830193618764e+00
5.010635294096255521e+00
1.849600468917904639e+00
5.265527543725045945e+00
2.228302532907080469e+00
4.278267400383028551e+00
3.133718016527893724e+00
2.556187851792963706e+00
4.228256979808367788e+00
2.915484458711239846e+00
3.529409612809077945e+00
5.670992651833209663e+00
3.839185681475879797e+00
2.660848599617915866e+00
2.561068010753563939e+00
1.960414835258194710e+00
3.166916085937489633e+00
3.027337612969321690e+00
1.526118527653154144e+00
6.725433722188181918e+00
2.357980356215613416e+00
2.197624657357558853e+00
1.929643176591441245e+00
4.240527072400182007e+00
2.504701277116179625e+00
1.672496048401237001e+00
2.452116826965009100e+00
2.681083752872395642e+00
3.979231755121595882e+00
2.252314543654178713e+00
2.737135781997306339e+00
3.611095706226344682e+00
1.918003195802305161e+00
2.649781292978234060e+00
3.106539695473949259e+00
3.291446517703036534e+00
3.920391255098662597e+00
5.664561761502919346e+00
3.681793507724450354e+00
5.626821433520072802e+00
3.609452320482614773e+00
2.729103610300042337e+00
2.781158672922848130e+00
1.931021536561562391e+00
3.261435439286996640e+00
2.502256288123112959e+00
3.658242484652046045e+00
3.096904043405177553e+00
6.465922526703097972e+00
2.243792213152553838e+00
2.649152559854724309e+00
4.183540141026571568e+00
1.715786570464820526e+00
2.297708115914541160e+00
3.798694320121142720e+00
3.683560292636335998e+00
6.896705442795552088e+00
2.846163503231843972e+00
5.357831494080444124e+00
1.769085152189182386e+00
2.653562015818140551e+00
4.990832666800075756e+00
4.625372893305610411e+00
5.217249543459255179e+00
8.463125970145961574e+00
5.010635294096255521e+00
5.225480042595770591e+00
6.502290170873973096e+00
7.418580902748127315e+00
5.254832254608297504e+00
5.703782474656200918e+00
